model_label,segment_type,segment_value,count,r2,mae,rmse,mape,mdape
LinearRegression,PostalCode,95062,13.0,0.523084606161254,331086.43613022624,451569.45707854716,19.781164475869097,11.95399213600499
LinearRegression,PostalCode,95070,11.0,0.5266140561863994,818497.8701332308,1033491.9182697721,19.10422195741934,17.142758159787967
LinearRegression,PostalCode,95076,12.0,0.6230033512059205,164858.85427620393,194578.18800368693,21.973955140037702,15.114374803704361
LinearRegression,PostalCode,95118,11.0,0.5111918786285863,198463.49075209806,295061.3536950161,11.511608023600589,5.842352901853057
LinearRegression,PostalCode,95120,12.0,0.7424418611366854,216526.2665448977,277723.256928161,8.485635137641548,9.117530310434447
LinearRegression,PostalCode,95123,26.0,0.4438770413349433,175829.9574340093,210212.76808329497,11.919307806799322,9.802789202466542
LinearRegression,PostalCode,95124,29.0,0.61271301723887,375608.76318721974,511680.972521411,16.85150498561718,15.332853541032016
LinearRegression,PostalCode,95125,24.0,0.6666763480478084,560626.9188558793,719995.1557957198,23.126465929123345,21.87955132418768
LinearRegression,PostalCode,95126,10.0,0.6944251680024189,307410.8519273199,411422.23490535433,15.52829468995446,14.607640020508207
LinearRegression,PostalCode,95128,10.0,0.14940728410289084,269709.34978351,336357.8260170527,15.901289806605542,11.216672953056143
LinearRegression,PostalCode,95129,13.0,0.2883100433291216,502630.84860317875,536632.0509797634,20.403711912860768,16.63072199897074
LinearRegression,PostalCode,95136,11.0,0.49401386195067065,157933.76380521507,177744.14177719693,11.176726738373002,10.359369293339235
LinearRegression,PostalCode,95301,19.0,-0.05832507985435598,126473.62377376002,173330.32187219147,24.019212392183174,19.14652299110712
LinearRegression,PostalCode,95330,11.0,-1.0314629419635408,270988.7385654616,346966.09553365444,31.873311788120965,27.435049186569177
LinearRegression,PostalCode,95338,13.0,-1.1753919798040715,184808.9456445278,209333.7828542376,39.560290677031766,36.19615523448224
LinearRegression,PostalCode,95340,24.0,-0.18740831659811463,146373.35032319,248015.67449383723,26.472317257811728,17.67609073065009
LinearRegression,PostalCode,95341,19.0,-1.2972845169134342,128018.27796321695,147876.7642078446,33.30244469623088,28.04551414294768
LinearRegression,PostalCode,95348,27.0,-1.6472988031022218,81200.6320872959,107727.59904638094,18.07644973065783,17.750808289514033
LinearRegression,PostalCode,95370,27.0,0.01678158211384162,174422.14473196145,228097.53502761337,37.693861231050455,30.913036631993172
LinearRegression,PostalCode,95383,10.0,-1.2298453110093344,176563.66803407442,214728.4742889073,39.139171714331425,32.524174640267496
LinearRegression,PostalCode,95451,10.0,0.5692397921661552,142424.4540141655,186205.98487836623,32.28541916413484,16.032029992544384
LinearRegression,PostalCode,95926,26.0,0.15325550896229923,118793.07231176193,167520.17536158185,22.980316214249147,13.505862210367159
LinearRegression,PostalCode,95928,23.0,-0.8270945639951559,182862.1161788458,386308.1756248355,27.33999620545982,16.612439261088248
LinearRegression,PostalCode,95965,14.0,-7.426548510111127,103516.20237720817,122406.49822521281,32.55041284969145,26.46205633365816
LinearRegression,PostalCode,95966,24.0,-1.6958710931404566,126625.94314835926,146585.20600636504,37.67210623086752,33.10679198179169
LinearRegression,PostalCode,95969,22.0,-1.5395111420498395,115505.07089515183,174049.38462632717,25.714457192066753,21.672713515895815
LinearRegression,PostalCode,95973,40.0,-0.48750452855211734,145300.943653404,201217.878288523,25.834068667593236,22.708473011376004
LinearRegression,PropertyAgeYears_bin,0,326.0,0.9065985686828573,209012.96447883043,381809.91329531773,19.171733765821624,15.010496771935296
LinearRegression,PropertyAgeYears_bin,1-5,452.0,0.887626084487193,235987.4511671961,385670.4604874033,21.163615383376474,17.607680925743566
LinearRegression,PropertyAgeYears_bin,16-30,2064.0,0.8614152366746746,238870.0391216338,402389.97072126274,21.796306856914768,16.58447419510345
LinearRegression,PropertyAgeYears_bin,31-50,2914.0,0.8607182607416832,199980.81614142194,324105.2017123765,20.579606982571928,15.053591892753632
LinearRegression,PropertyAgeYears_bin,51-75,4063.0,0.8479536996249505,191219.31108056163,321606.3165220303,17.25760654571536,12.302344364047709
LinearRegression,PropertyAgeYears_bin,6-15,688.0,0.8530896916404571,259109.53499575332,462832.6140840082,19.27159032349925,15.060425986502064
LinearRegression,PropertyAgeYears_bin,76-100,1441.0,0.8293303278597197,232020.80397762315,400217.29140672885,19.040632594684727,13.812466689967756
LinearRegression,PropertyAgeYears_bin,>100,579.0,0.8068126983429139,267062.1165251114,416463.2943955966,22.055400414314352,16.94082287738047
LinearRegression,UnifiedSchoolDistrict,ABC Unified,25.0,0.7302488774167575,102177.80567723753,117194.55432526006,9.265815764510766,9.049596247028683
LinearRegression,UnifiedSchoolDistrict,Alameda Unified,29.0,0.48519672854010754,235466.44349184036,270530.9713784418,16.969261331139084,15.687497889025327
LinearRegression,UnifiedSchoolDistrict,Alhambra Unified,38.0,0.5548589250623337,149900.84171638862,200537.75509619463,13.54649904029167,11.701847343780756
LinearRegression,UnifiedSchoolDistrict,Alvord Unified,48.0,-2.6009240621615484,141431.1127863191,213716.02118440077,19.68284430745192,15.735863803483037
LinearRegression,UnifiedSchoolDistrict,Antioch Unified,55.0,-1.3163662631717639,138869.95709305245,193345.86223719764,21.769474331317138,16.935641695067126
LinearRegression,UnifiedSchoolDistrict,Apple Valley Unified,87.0,-1.7333629635361567,156576.22831570118,220311.4929604845,35.38084468456281,26.24617616756053
LinearRegression,UnifiedSchoolDistrict,Arcadia Unified,24.0,0.7933323902085926,289895.88953077607,427500.79579023365,13.533364132211148,9.637995857421966
LinearRegression,UnifiedSchoolDistrict,Atascadero Unified,25.0,0.3364441992325904,195202.24049179239,251759.6605908133,19.49678859847205,17.607042080877513
LinearRegression,UnifiedSchoolDistrict,Azusa Unified,11.0,0.9140604792753799,120613.1910276427,143787.26065655958,13.144855403154525,11.965386419194632
LinearRegression,UnifiedSchoolDistrict,Baldwin Park Unified,14.0,-0.19208605798673317,88601.89303933232,98387.76535590965,12.224609091592708,11.685838461356731
LinearRegression,UnifiedSchoolDistrict,Banning Unified,40.0,-1.2894750177957919,85800.89081886818,115573.83103967349,21.953421001003914,14.189746362197026
LinearRegression,UnifiedSchoolDistrict,Barstow Unified,20.0,-2.0614991594432968,87971.75150461534,105914.2819426259,28.206959502337973,32.24458332078392
LinearRegression,UnifiedSchoolDistrict,Bear Valley Unified,50.0,0.5794680536518717,136189.90491930486,189521.5980350837,25.658642578612557,18.74873899906023
LinearRegression,UnifiedSchoolDistrict,Beaumont Unified,91.0,-0.44575591028935113,158623.4405254893,214382.3903917611,27.91068757716543,25.76234126522306
LinearRegression,UnifiedSchoolDistrict,Bellflower Unified,16.0,0.5438484912835203,93856.45283057383,122563.83714130931,10.181077536696348,7.391698582971404
LinearRegression,UnifiedSchoolDistrict,Berkeley Unified,62.0,0.5903322049248345,357999.51089833915,473203.8311738546,18.095019344528133,16.42675292570741
LinearRegression,UnifiedSchoolDistrict,Beverly Hills Unified,10.0,0.84778723937219,586268.4459956595,712013.0386156598,12.065364512600306,9.269590429764285
LinearRegression,UnifiedSchoolDistrict,Big Oak Flat-Groveland Unified,10.0,-1.6214876782325844,361785.7228993909,431388.22327278985,81.52891942717133,67.67057349295389
LinearRegression,UnifiedSchoolDistrict,Bonita Unified,36.0,0.7400542250021571,135431.36705923415,230916.10944510825,12.293511826106235,9.456275610247353
LinearRegression,UnifiedSchoolDistrict,Bonsall Unified,25.0,0.7472458536260878,241836.09292466388,302145.5529270276,21.51975900519237,16.389552720991052
LinearRegression,UnifiedSchoolDistrict,Brea-Olinda Unified,25.0,0.9274596128900889,132811.51198689963,166073.76586407673,11.420794123639713,6.046999104171964
LinearRegression,UnifiedSchoolDistrict,Burbank Unified,43.0,0.8276139007706433,256437.2953982832,378866.66932570696,15.993820552723621,10.722999852483307
LinearRegression,UnifiedSchoolDistrict,Cabrillo Unified,22.0,0.5958515755878238,286130.1873683562,533862.3357232992,13.230960363058928,8.350733332990169
LinearRegression,UnifiedSchoolDistrict,Capistrano Unified,258.0,0.7477658188015965,305550.7715543409,480617.677690715,14.370282539554188,11.062229566881047
LinearRegression,UnifiedSchoolDistrict,Carlsbad Unified,49.0,0.6027748290432988,277146.34740347625,426833.8480049981,12.73633586632187,10.168133230928568
LinearRegression,UnifiedSchoolDistrict,Carmel Unified,12.0,0.8325017907962191,642833.3760554165,786235.988616815,21.185761006971102,22.70953624303059
LinearRegression,UnifiedSchoolDistrict,Castro Valley Unified,26.0,0.6912739755692965,156422.58849795946,194176.93501188306,12.744321796007481,13.052359891702658
LinearRegression,UnifiedSchoolDistrict,Charter Oak Unified,19.0,0.7167301119063766,103733.10305426063,145460.33650757183,10.648294451192257,7.171989334595392
LinearRegression,UnifiedSchoolDistrict,Chico Unified,95.0,-0.4461039099725199,146771.00891514015,249879.9932346221,26.292676104293854,21.559871108293287
LinearRegression,UnifiedSchoolDistrict,Chino Valley Unified,74.0,0.6848274910468393,131210.8569005676,173615.06163832385,14.109472818792092,14.08077152694202
LinearRegression,UnifiedSchoolDistrict,Claremont Unified,31.0,0.7392862701272811,178087.48654386908,261319.06961481177,13.518521733630392,10.929063636316693
LinearRegression,UnifiedSchoolDistrict,Clovis Unified,24.0,0.27090442720869845,131888.59826151832,161628.46902475937,27.051153561652466,23.946471475843687
LinearRegression,UnifiedSchoolDistrict,Coachella Valley Unified,64.0,0.49181216601776634,402313.9324076066,701465.3968115508,41.5537970996603,40.48771884111089
LinearRegression,UnifiedSchoolDistrict,Coast Unified,18.0,0.42824596012080063,416122.24445408024,711304.683071575,23.446281715419715,18.425659343172896
LinearRegression,UnifiedSchoolDistrict,Colton Joint Unified,32.0,-0.19757722871216288,91396.08936157115,114007.52677291294,16.62579367119855,14.98665781475603
LinearRegression,UnifiedSchoolDistrict,Compton Unified,39.0,-0.014111687068737,96154.90764501455,139565.83506471783,14.469677000688016,11.156745794035345
LinearRegression,UnifiedSchoolDistrict,Conejo Valley Unified,100.0,0.7768458812812247,277766.4577180414,530153.3803632394,15.813789859721,10.486971515023352
LinearRegression,UnifiedSchoolDistrict,Corona-Norco Unified,178.0,0.4460690713514439,172632.08109198068,231526.0978641292,18.205667448698076,16.266573478744533
LinearRegression,UnifiedSchoolDistrict,Coronado Unified,11.0,0.5002477739742088,682166.9949055255,816012.0492253168,18.772686506625107,15.4169676450444
LinearRegression,UnifiedSchoolDistrict,Covina-Valley Unified,23.0,0.6781985096681074,135332.69563652956,158494.54329358597,14.740160162420285,13.183868465611088
LinearRegression,UnifiedSchoolDistrict,Desert Sands Unified,212.0,0.7519008426468637,227553.31063191197,344176.13289403566,29.839182484959696,23.81860590656059
LinearRegression,UnifiedSchoolDistrict,Downey Unified,23.0,0.7266816680297823,110610.94294827759,139081.2980649899,10.775476091509844,10.250159237007843
LinearRegression,UnifiedSchoolDistrict,Dublin Unified,33.0,0.7964015943061737,153353.20595235232,195059.38886821707,10.439699299510222,7.466326830623432
LinearRegression,UnifiedSchoolDistrict,El Rancho Unified,16.0,-1.3155667896857102,113824.5487905986,131764.84761171736,15.366884103005752,12.801345905214845
LinearRegression,UnifiedSchoolDistrict,El Tejon Unified,12.0,-3.581796662952498,220630.18853931874,321682.56139921607,48.496925132283764,39.36603361979665
LinearRegression,UnifiedSchoolDistrict,Fairfield-Suisun Unified,13.0,0.2634766152996669,90592.2103223706,117916.01545092955,14.92287085922413,12.233845429403855
LinearRegression,UnifiedSchoolDistrict,Fontana Unified,55.0,-0.5157982606878864,116159.86941661219,149203.44971512986,17.53304765517516,14.644088490677046
LinearRegression,UnifiedSchoolDistrict,Fremont Unified,61.0,0.8295241088644123,307064.79575946357,412649.56017116766,14.456228994828475,11.989164732897386
LinearRegression,UnifiedSchoolDistrict,Garden Grove Unified,58.0,0.2816609181755263,134270.13197418512,178006.1754050293,11.70336150497369,9.450563537354286
LinearRegression,UnifiedSchoolDistrict,Gilroy Unified,22.0,0.6750752662396451,172355.00914422018,230872.44026284857,12.924162855603363,10.91326422862974
LinearRegression,UnifiedSchoolDistrict,Glendale Unified,62.0,0.8359207833292246,169457.07223208464,233592.30001054553,10.933600399797148,7.590913399401373
LinearRegression,UnifiedSchoolDistrict,Glendora Unified,19.0,0.8510728671099056,110432.3523875049,137607.5030357581,9.377158370734172,7.484281287378882
LinearRegression,UnifiedSchoolDistrict,Hacienda la Puente Unified,40.0,0.6001368890214858,138393.10280107032,187748.35703940954,12.953225476263285,10.418600219228967
LinearRegression,UnifiedSchoolDistrict,Hayward Unified,44.0,0.922963151232399,100189.5642122054,159104.312425943,8.260707309510028,5.696051881746673
LinearRegression,UnifiedSchoolDistrict,Hemet Unified,153.0,0.3414657109644259,139877.6118940096,193213.29658585147,27.955439009320067,26.41179473433411
LinearRegression,UnifiedSchoolDistrict,Hesperia Unified,88.0,-0.2660755770441319,145619.3340648651,192353.7674357496,30.63735836427419,24.4290501142642
LinearRegression,UnifiedSchoolDistrict,Inglewood Unified,12.0,0.9257504220528603,78521.64113966217,107095.83372105664,6.669375558084135,5.356948668986031
LinearRegression,UnifiedSchoolDistrict,Irvine Unified,61.0,0.8030547618508227,262055.10534775836,354448.88148803235,12.057228317023663,11.037967868393087
LinearRegression,UnifiedSchoolDistrict,Jurupa Unified,46.0,0.28851181294768624,110743.5945562397,146932.50375117123,16.401341969318192,13.358184797650129
LinearRegression,UnifiedSchoolDistrict,Kelseyville Unified,10.0,0.5692397921661552,142424.4540141655,186205.98487836623,32.28541916413484,16.032029992544384
LinearRegression,UnifiedSchoolDistrict,Konocti Unified,14.0,0.25174273698724325,103938.58730054581,139588.98894695024,30.814707895531722,30.699663913876506
LinearRegression,UnifiedSchoolDistrict,La Canada Unified,15.0,0.8732196388522198,429842.67065030936,505141.04232293245,17.03535655919562,12.04657746169306
LinearRegression,UnifiedSchoolDistrict,Laguna Beach Unified,16.0,0.4153722656029435,488276.5962527703,646991.1215770257,22.579020084905196,12.362473647093022
LinearRegression,UnifiedSchoolDistrict,Lake Elsinore Unified,101.0,-1.086097613154637,184661.8854742425,249232.46943785506,29.138523956586983,21.312688363274155
LinearRegression,UnifiedSchoolDistrict,Las Virgenes Unified,48.0,0.6018672351273622,529542.6435573696,900780.7494336714,23.296989116876464,18.217642937335995
LinearRegression,UnifiedSchoolDistrict,Livermore Valley Joint Unified,59.0,0.8508205858483676,141962.1850797545,172082.90247878674,11.73899200295513,9.762876154831773
LinearRegression,UnifiedSchoolDistrict,Lompoc Unified,14.0,0.44542121202326734,85249.2332651975,113141.36115972766,11.74404637990279,8.127073224366104
LinearRegression,UnifiedSchoolDistrict,Long Beach Unified,163.0,0.6907420126411936,162924.18794030935,345879.22652887215,12.209056107939,9.693461260678
LinearRegression,UnifiedSchoolDistrict,Los Alamitos Unified,21.0,0.6297931206267788,260329.58309622022,442711.30889029236,12.450649378171905,6.830352053174865
LinearRegression,UnifiedSchoolDistrict,Los Angeles Unified,1242.0,0.829453440754021,281613.280991615,463661.7481683475,18.100441557349843,13.642798487976219
LinearRegression,UnifiedSchoolDistrict,Los Banos Unified,10.0,-1.0949248156265825,84510.11115727588,108243.24284137876,18.35973818191945,12.775726178191832
LinearRegression,UnifiedSchoolDistrict,Lucia Mar Unified,58.0,0.7962575388401533,177949.23493540633,253405.82283749068,14.489334719465809,11.328549688574487
LinearRegression,UnifiedSchoolDistrict,Manhattan Beach Unified,20.0,0.6222937373816878,987345.0447766723,1324672.1690368543,24.522470366327713,21.285768578769723
LinearRegression,UnifiedSchoolDistrict,Manteca Unified,10.0,-0.29205851201874444,123844.15928083906,148527.9489789599,22.914954449972694,22.072181456580587
LinearRegression,UnifiedSchoolDistrict,Mariposa County Unified,16.0,-1.6812929215737706,244693.0248266989,290404.96108688466,44.878445425621265,38.324282473492474
LinearRegression,UnifiedSchoolDistrict,Martinez Unified,23.0,0.9148128920246155,106650.60959543128,138331.4382365713,12.669740104254359,10.334685576301254
LinearRegression,UnifiedSchoolDistrict,Mojave Unified,15.0,-5.118310862938525,82868.6555571568,107887.8849207724,27.145540562592327,21.740557034402862
LinearRegression,UnifiedSchoolDistrict,Monrovia Unified,15.0,0.7569179739465082,202016.97083144035,243793.73983252503,16.46896719362754,12.029103897169914
LinearRegression,UnifiedSchoolDistrict,Montebello Unified,27.0,0.46919857863533987,107191.1575601818,130411.467864539,14.611638205599446,11.403926825860799
LinearRegression,UnifiedSchoolDistrict,Monterey Peninsula Unified,31.0,0.7969826040423138,117956.4092977969,145101.922674569,12.6712046066486,10.375546564381114
LinearRegression,UnifiedSchoolDistrict,Moorpark Unified,20.0,0.769453534767744,190386.08416725544,233093.92705041016,19.194967588060216,20.624830431017305
LinearRegression,UnifiedSchoolDistrict,Moreno Valley Unified,86.0,-3.996640520893026,132439.55209204837,172683.05259498977,23.331054049366617,22.22370951001092
LinearRegression,UnifiedSchoolDistrict,Morgan Hill Unified,28.0,0.8356181253275626,225657.12941659166,320073.5941907125,11.66982383707743,8.544901708605197
LinearRegression,UnifiedSchoolDistrict,Morongo Unified,72.0,0.26999099606399435,107131.9851249645,150727.31211678975,27.32823051172708,18.28945130690981
LinearRegression,UnifiedSchoolDistrict,Mt. Diablo Unified,144.0,0.7380582831298248,141598.0440834505,196687.93854839413,13.914070090913764,10.287213830904498
LinearRegression,UnifiedSchoolDistrict,Murrieta Valley Unified,104.0,0.5212177771474276,199076.26654313688,264624.44186447514,24.97675818916104,22.482451366697532
LinearRegression,UnifiedSchoolDistrict,New Haven Unified,21.0,0.7724668796272562,125466.81080398953,147969.92391387475,9.634000148928441,8.176686710015446
LinearRegression,UnifiedSchoolDistrict,Newark Unified,23.0,0.3698107730537564,167770.0885887362,184901.36237008157,12.482309391853535,11.981285452836126
LinearRegression,UnifiedSchoolDistrict,Newport-Mesa Unified,75.0,0.7406852719306745,632998.2128336779,911396.2262295621,20.375979876604262,16.198100400983286
LinearRegression,UnifiedSchoolDistrict,Norwalk-La Mirada Unified,38.0,0.31096772859125665,97819.00148862024,146733.76832947458,11.5308831678836,8.363136266671471
LinearRegression,UnifiedSchoolDistrict,Oak Park Unified,12.0,0.7442933113931784,186175.54314873394,231786.15258241445,17.516877945220042,17.7242491371007
LinearRegression,UnifiedSchoolDistrict,Oakland Unified,160.0,0.6578426831341591,265618.3217921948,377681.83135185187,23.377522820250967,19.155911352316757
LinearRegression,UnifiedSchoolDistrict,Oceanside Unified,75.0,0.6614017182419971,183300.9629348977,229310.78309032862,19.746878567085318,17.459385674249344
LinearRegression,UnifiedSchoolDistrict,Ojai Unified,24.0,0.5217558158618101,523048.8081563188,751806.4957864565,28.897482302462496,26.079677912238633
LinearRegression,UnifiedSchoolDistrict,Orange Unified,104.0,0.8000215996879457,169512.25167659312,249495.27136734873,11.73392224419904,8.4469798341032
LinearRegression,UnifiedSchoolDistrict,Pacific Grove Unified,12.0,0.5924178277373924,543889.7022130436,696442.6869772894,24.678026172623962,23.122008894863786
LinearRegression,UnifiedSchoolDistrict,Pajaro Valley Unified,32.0,0.6896635496731492,298385.5650143997,465079.8388713869,22.30404979813132,16.112998419368843
LinearRegression,UnifiedSchoolDistrict,Palm Springs Unified,213.0,0.6550780104468756,281737.1634849441,480949.0591982925,29.58719198313309,26.578015110426833
LinearRegression,UnifiedSchoolDistrict,Palos Verdes Peninsula Unified,40.0,0.6932357898275595,413283.8780912867,641875.7410574071,14.164269241426064,13.702237379076877
LinearRegression,UnifiedSchoolDistrict,Paradise Unified,28.0,-0.6713376538288507,100134.95351142164,156921.73322878158,24.27420827789022,17.788724440625224
LinearRegression,UnifiedSchoolDistrict,Paramount Unified,11.0,-1.2951911258217903,88837.00245723306,116098.25105691656,11.114771017316777,10.278680057404417
LinearRegression,UnifiedSchoolDistrict,Pasadena Unified,89.0,0.7392121297472245,364200.092912563,608749.7770458538,21.905015866324216,13.637643987870604
LinearRegression,UnifiedSchoolDistrict,Paso Robles Joint Unified,42.0,0.83568973600444,141380.89331744122,188452.27510777215,21.84541275764731,16.327447604718188
LinearRegression,UnifiedSchoolDistrict,Piedmont City Unified,14.0,0.4288442240875374,829768.0860633223,1210122.7240088752,20.45839611994805,16.544975186024367
LinearRegression,UnifiedSchoolDistrict,Pittsburg Unified,25.0,-1.081355867098463,89210.60277260971,129324.36937983356,15.080583466225592,11.243404797040856
LinearRegression,UnifiedSchoolDistrict,Placentia-Yorba Linda Unified,82.0,0.8633905034516564,170838.08272468683,217027.7299328615,12.281897141382716,11.580377547924112
LinearRegression,UnifiedSchoolDistrict,Pleasanton Unified,29.0,0.8872438688949438,290386.55313993385,409343.21635883214,13.214894966270972,9.713111580553429
LinearRegression,UnifiedSchoolDistrict,Pomona Unified,62.0,0.6090666994861123,90818.18575407054,128339.71908959247,12.743765431511642,8.011790791541136
LinearRegression,UnifiedSchoolDistrict,Poway Unified,123.0,0.8684649372666312,223703.95111444546,290309.6230734422,13.14338907738812,11.77478659287581
LinearRegression,UnifiedSchoolDistrict,Ramona City Unified,26.0,0.6013049757914546,204314.7409158703,264812.30674916966,22.270153596578872,21.648067441676915
LinearRegression,UnifiedSchoolDistrict,Redlands Unified,94.0,0.6878883550527736,160415.90457631167,220824.20478563826,21.399788724268422,18.27114358247286
LinearRegression,UnifiedSchoolDistrict,Redondo Beach Unified,18.0,0.8007804725980545,202340.54170179018,270778.34641623165,10.81777008681061,7.608236742343794
LinearRegression,UnifiedSchoolDistrict,Rialto Unified,56.0,-0.9888998074391846,104270.71039288644,137103.55845458794,17.985346137718757,16.944984800765127
LinearRegression,UnifiedSchoolDistrict,Rim of the World Unified,87.0,0.5271058206376928,189863.37183606077,238626.0307692901,37.32567807673875,29.79392428743871
LinearRegression,UnifiedSchoolDistrict,Riverside Unified,147.0,-0.1455408391639308,206250.69069169054,263695.7513781486,27.20157559096388,25.98677149685875
LinearRegression,UnifiedSchoolDistrict,Rowland Unified,21.0,0.8635725190190713,98966.05749348593,125426.95533816403,10.023989834765837,8.032992312427627
LinearRegression,UnifiedSchoolDistrict,Saddleback Valley Unified,115.0,0.9076799128444165,143960.21217653068,189924.70932871106,9.54592414187678,7.432679517025666
LinearRegression,UnifiedSchoolDistrict,San Bernardino City Unified,109.0,0.26904029096682625,112402.013621052,140194.41989099063,22.350248359607928,20.74281981737065
LinearRegression,UnifiedSchoolDistrict,San Diego Unified,338.0,0.79816307438798,239634.64754684808,403236.8852878019,15.590534855534573,10.985961014750776
LinearRegression,UnifiedSchoolDistrict,San Francisco Unified,17.0,-0.21714540310147812,556516.8693804811,953260.9996810511,39.06926051198063,11.091617327681945
LinearRegression,UnifiedSchoolDistrict,San Gabriel Unified,12.0,0.7182887296539967,207913.88022462113,256949.14956057066,13.262076030818434,12.206209929546125
LinearRegression,UnifiedSchoolDistrict,San Jacinto Unified,38.0,-3.875524825796913,127293.04496794066,186678.63162865938,24.330017332838967,15.262132855403294
LinearRegression,UnifiedSchoolDistrict,San Jose Unified,86.0,0.7731299526874917,308151.1882189931,442425.8591688389,15.648988621637384,13.129646582087435
LinearRegression,UnifiedSchoolDistrict,San Leandro Unified,20.0,-0.5781611585491324,112896.92840729002,146954.03783287606,11.541067718680678,8.96743602491027
LinearRegression,UnifiedSchoolDistrict,San Lorenzo Unified,25.0,0.2233383919739309,59002.84281144159,75615.12980398336,6.972688760190109,5.698627431181544
LinearRegression,UnifiedSchoolDistrict,San Lorenzo Valley Unified,20.0,-0.19267206403180515,186107.17473655817,257228.6255638161,19.80907863052732,13.211513011530908
LinearRegression,UnifiedSchoolDistrict,San Luis Coastal Unified,55.0,0.7510652783705946,190365.36026685295,265063.7326094445,14.815045215566565,12.292160020613315
LinearRegression,UnifiedSchoolDistrict,San Marcos Unified,70.0,0.8750588078916014,173360.55640944923,242100.37455816084,11.29180388646336,8.310837671480886
LinearRegression,UnifiedSchoolDistrict,San Marino Unified,14.0,0.751858776261104,626015.6521101817,885953.3064696422,19.89491295801586,17.374298372050042
LinearRegression,UnifiedSchoolDistrict,San Ramon Valley Unified,98.0,0.7658349040868293,249434.93529683398,342559.6832470996,11.127168216804975,8.141715949702899
LinearRegression,UnifiedSchoolDistrict,Santa Ana Unified,35.0,0.5308663049861362,146077.38743603523,272502.95651092695,12.634751966172901,8.299310796620386
LinearRegression,UnifiedSchoolDistrict,Santa Barbara Unified,13.0,0.7913883885646015,584735.5482275826,715723.4654102254,25.41775410260148,22.379165957712672
LinearRegression,UnifiedSchoolDistrict,Santa Clara Unified,27.0,0.528374481430792,269497.08108126174,331607.8924844923,15.911822040898782,13.617324026038874
LinearRegression,UnifiedSchoolDistrict,Santa Monica-Malibu Unified,21.0,0.6315039148253758,764299.3503696014,1178943.9268588214,14.390716839736209,9.634265434299316
LinearRegression,UnifiedSchoolDistrict,Santa Paula Unified,13.0,-0.4812653785415011,209398.33861297223,245303.06250741682,26.950950816890153,31.906673947124816
LinearRegression,UnifiedSchoolDistrict,Scotts Valley Unified,10.0,-0.16937111151671624,243973.82402725192,320472.46711552626,15.949936179980401,12.304297497400434
LinearRegression,UnifiedSchoolDistrict,Simi Valley Unified,75.0,0.8618072025630423,108967.72438110277,133988.52003681782,11.90698564929679,11.327645408186733
LinearRegression,UnifiedSchoolDistrict,Snowline Joint Unified,33.0,-1.498380052152085,164696.57482895965,204667.10707927763,33.51894701368762,34.503569060401226
LinearRegression,UnifiedSchoolDistrict,South San Francisco Unified,12.0,0.3258245661518697,160635.29158952247,215720.48971253083,12.569160071990135,6.955067505016068
LinearRegression,UnifiedSchoolDistrict,Southern Kern Unified,20.0,-2.06927541490991,91795.58456411195,109161.18078856965,21.844664503643312,16.57713514360776
LinearRegression,UnifiedSchoolDistrict,Tehachapi Unified,10.0,-5.010931211100993,327145.27782759944,389773.83384578896,62.29160017065366,60.64870386855972
LinearRegression,UnifiedSchoolDistrict,Temecula Valley Unified,151.0,0.5831287453782696,167349.8918477221,216593.30915572212,20.31321727563431,16.434728363165632
LinearRegression,UnifiedSchoolDistrict,Temple City Unified,14.0,0.6841285911706421,246802.36631068029,330156.8474675849,17.75404075728787,11.941360305724007
LinearRegression,UnifiedSchoolDistrict,Torrance Unified,65.0,0.6901819865588511,198295.8964172604,260504.63910827812,13.760174594913389,12.968530448987117
LinearRegression,UnifiedSchoolDistrict,Tracy Joint Unified,12.0,-2.9995707052930274,207095.21199244366,261495.2392143494,25.95788806580353,22.2809249553535
LinearRegression,UnifiedSchoolDistrict,Tustin Unified,49.0,0.8923217511300239,249397.20014717098,426323.0377429164,11.676665037552281,7.636460586988833
LinearRegression,UnifiedSchoolDistrict,Upland Unified,33.0,0.6364127525631116,155114.07497652888,206866.64012719848,16.668128642374715,13.848943983108505
LinearRegression,UnifiedSchoolDistrict,Val Verde Unified,37.0,-3.2278208135979147,172667.42051584568,203073.97555949332,29.51438530594359,31.371261075733642
LinearRegression,UnifiedSchoolDistrict,Vallejo City Unified,18.0,-2.047066010333388,198404.61283130746,242800.33785501632,36.24344786274438,26.011105895206754
LinearRegression,UnifiedSchoolDistrict,Valley Center-Pauma Unified,26.0,-0.1136268090674315,262920.1629325439,322333.7557186359,28.471518837048272,25.136210725237717
LinearRegression,UnifiedSchoolDistrict,Ventura Unified,63.0,0.7649971244335819,196796.75787570362,323166.9763631467,15.386980174783986,11.80512297451386
LinearRegression,UnifiedSchoolDistrict,Vista Unified,82.0,0.3939153937286395,153367.2692447918,208473.11066081174,14.204579773644987,12.032569412292851
LinearRegression,UnifiedSchoolDistrict,Walnut Valley Unified,23.0,0.8983266329440569,255280.52417506554,392281.55963118054,13.229599084168877,12.074702355041904
LinearRegression,UnifiedSchoolDistrict,West Contra Costa Unified,97.0,0.7953747978192865,126147.55284748445,186555.24354919448,14.232697744581674,11.071761215893881
LinearRegression,UnifiedSchoolDistrict,West Covina Unified,16.0,0.9188195433820419,108175.20005143684,143100.98223531025,9.901090391120484,9.424915264586375
